Date,Gold,Silver,Platinum,Palladium
1970-05-22,35.89,1.623,0.0,0.0
1970-05-26,35.83,1.568,0.0,0.0
1970-05-27,35.74,1.596,0.0,0.0
1970-05-28,35.65,1.627,0.0,0.0
1970-05-29,35.45,1.631,0.0,0.0
1970-06-01,35.4,1.652,0.0,0.0
1970-06-02,35.25,1.609,0.0,0.0
1970-06-03,35.13,1.622,0.0,0.0
1970-06-04,35.19,1.644,0.0,0.0
1970-06-05,35.21,1.644,0.0,0.0
1970-06-08,35.53,1.645,0.0,0.0
1970-06-09,35.51,1.67,0.0,0.0
1970-06-10,35.55,1.685,0.0,0.0
1970-06-11,35.65,1.646,0.0,0.0
1970-06-12,35.63,1.629,0.0,0.0
1970-06-15,35.52,1.63,0.0,0.0
1970-06-16,35.38,1.639,0.0,0.0
1970-06-17,35.4,1.658,0.0,0.0
1970-06-18,35.4,1.633,0.0,0.0
1970-06-19,35.35,1.653,0.0,0.0
1970-06-22,35.39,1.641,0.0,0.0
1970-06-23,35.4,1.65,0.0,0.0
1970-06-24,35.55,1.636,0.0,0.0
1970-06-25,35.5,1.629,0.0,0.0
1970-06-26,35.45,1.627,0.0,0.0
1970-06-29,35.48,1.625,0.0,0.0
1970-06-30,35.49,1.607,0.0,0.0
1970-07-01,35.49,1.624,0.0,0.0
1970-07-02,35.44,1.639,0.0,0.0
1970-07-03,35.35,1.623,0.0,0.0
1970-07-06,35.35,1.624,0.0,0.0
1970-07-07,35.3,1.596,0.0,0.0
1970-07-08,35.3,1.622,0.0,0.0
1970-07-09,35.3,1.622,0.0,0.0
1970-07-10,35.35,1.624,0.0,0.0
1970-07-13,35.31,1.619,0.0,0.0
1970-07-14,35.31,1.638,0.0,0.0
1970-07-15,35.28,1.656,0.0,0.0
1970-07-16,35.3,1.685,0.0,0.0
1970-07-17,35.3,1.658,0.0,0.0
1970-07-20,35.31,1.692,0.0,0.0
1970-07-21,35.3,1.724,0.0,0.0
1970-07-22,35.31,1.739,0.0,0.0
1970-07-23,35.3,1.729,0.0,0.0
1970-07-24,35.31,1.722,0.0,0.0
1970-07-27,35.3,1.734,0.0,0.0
1970-07-28,35.3,1.777,0.0,0.0
1970-07-29,35.28,1.783,0.0,0.0
1970-07-30,35.3,1.768,0.0,0.0
1970-07-31,35.3,1.768,0.0,0.0
1970-08-03,35.33,1.783,0.0,0.0
1970-08-04,35.31,1.761,0.0,0.0
1970-08-05,35.32,1.776,0.0,0.0
1970-08-06,35.33,1.748,0.0,0.0
1970-08-07,35.3,1.736,0.0,0.0
1970-08-10,35.28,1.758,0.0,0.0
1970-08-11,35.23,1.727,0.0,0.0
1970-08-12,35.25,1.743,0.0,0.0
1970-08-13,35.26,1.765,0.0,0.0
1970-08-14,35.25,1.757,0.0,0.0
1970-08-17,35.25,1.786,0.0,0.0
1970-08-18,35.25,1.814,0.0,0.0
1970-08-19,35.25,1.839,0.0,0.0
1970-08-20,35.33,1.818,0.0,0.0
1970-08-21,35.41,1.81,0.0,0.0
1970-08-24,35.46,1.841,0.0,0.0
1970-08-25,35.6,1.855,0.0,0.0
1970-08-26,35.69,1.865,0.0,0.0
1970-08-27,35.73,1.843,0.0,0.0
1970-08-28,35.8,1.837,0.0,0.0
1970-09-01,35.93,1.847,0.0,0.0
1970-09-02,36.1,1.839,0.0,0.0
1970-09-03,36.28,1.842,0.0,0.0
1970-09-04,36.25,1.849,0.0,0.0
1970-09-07,36.13,1.846,0.0,0.0
1970-09-08,36.08,1.846,0.0,0.0
1970-09-09,36.25,1.868,0.0,0.0
1970-09-10,36.18,1.852,0.0,0.0
1970-09-11,36.33,1.843,0.0,0.0
1970-09-14,36.3,1.843,0.0,0.0
1970-09-15,36.2,1.813,0.0,0.0
1970-09-16,36.05,1.79,0.0,0.0
1970-09-17,36.21,1.807,0.0,0.0
1970-09-18,36.15,1.779,0.0,0.0
1970-09-21,36.24,1.772,0.0,0.0
1970-09-22,36.28,1.78,0.0,0.0
1970-09-23,36.17,1.78,0.0,0.0
1970-09-24,36.23,1.769,0.0,0.0
1970-09-25,36.15,1.73,0.0,0.0
1970-09-28,36.19,1.758,0.0,0.0
1970-09-29,36.2,1.745,0.0,0.0
1970-09-30,36.4,1.701,0.0,0.0
1970-10-01,36.38,1.72,0.0,0.0
1970-10-02,36.33,1.73,0.0,0.0
1970-10-05,36.73,1.73,0.0,0.0
1970-10-06,36.83,1.706,0.0,0.0
1970-10-07,36.68,1.748,0.0,0.0
1970-10-08,36.73,1.765,0.0,0.0
1970-10-09,36.93,1.745,0.0,0.0
1970-10-12,37.19,1.745,0.0,0.0
1970-10-13,37.43,1.745,0.0,0.0
1970-10-14,37.25,1.718,0.0,0.0
1970-10-15,37.55,1.744,0.0,0.0
1970-10-16,37.5,1.747,0.0,0.0
1970-10-19,37.6,1.738,0.0,0.0
1970-10-20,37.88,1.717,0.0,0.0
1970-10-21,37.97,1.732,0.0,0.0
1970-10-22,38.0,1.728,0.0,0.0
1970-10-23,38.45,1.731,0.0,0.0
1970-10-26,38.9,1.791,0.0,0.0
1970-10-27,39.01,1.799,0.0,0.0
1970-10-28,38.68,1.792,0.0,0.0
1970-10-29,38.18,1.767,0.0,0.0
1970-10-30,37.25,1.783,0.0,0.0
1970-11-02,37.65,1.795,0.0,0.0
1970-11-03,37.43,1.781,0.0,0.0
1970-11-04,37.2,1.792,0.0,0.0
1970-11-05,36.75,1.814,0.0,0.0
1970-11-06,37.1,1.789,0.0,0.0
1970-11-09,37.33,1.786,0.0,0.0
1970-11-10,37.33,1.824,0.0,0.0
1970-11-11,37.2,1.79,0.0,0.0
1970-11-12,37.35,1.807,0.0,0.0
1970-11-13,37.66,1.779,0.0,0.0
1970-11-16,37.68,1.777,0.0,0.0
1970-11-17,37.63,1.791,0.0,0.0
1970-11-18,37.46,1.771,0.0,0.0
1970-11-19,37.39,1.76,0.0,0.0
1970-11-20,37.63,1.744,0.0,0.0
1970-11-23,37.45,1.755,0.0,0.0
1970-11-24,37.6,1.723,0.0,0.0
1970-11-25,37.65,1.663,0.0,0.0
1970-11-26,37.65,1.68,0.0,0.0
1970-11-27,37.6,1.661,0.0,0.0
1970-11-30,37.54,1.653,0.0,0.0
1970-12-01,37.45,1.607,0.0,0.0
1970-12-02,37.55,1.651,0.0,0.0
1970-12-03,37.55,1.641,0.0,0.0
1970-12-04,37.54,1.651,0.0,0.0
1970-12-07,37.4,1.64,0.0,0.0
1970-12-08,37.38,1.628,0.0,0.0
1970-12-09,37.1,1.596,0.0,0.0
1970-12-10,37.15,1.579,0.0,0.0
1970-12-11,37.18,1.604,0.0,0.0
1970-12-14,37.3,1.628,0.0,0.0
1970-12-15,37.63,1.638,0.0,0.0
1970-12-16,37.56,1.613,0.0,0.0
1970-12-17,37.63,1.593,0.0,0.0
1970-12-18,37.63,1.648,0.0,0.0
1970-12-21,37.63,1.651,0.0,0.0
1970-12-22,37.68,1.667,0.0,0.0
1970-12-23,37.33,1.63,0.0,0.0
1970-12-24,0.0,1.641,0.0,0.0
1970-12-28,37.35,1.64,0.0,0.0
1970-12-29,37.33,1.651,0.0,0.0
1970-12-30,37.43,1.636,0.0,0.0
1970-12-31,37.38,1.633,0.0,0.0
1971-01-04,37.44,1.653,0.0,0.0
1971-01-05,37.51,1.652,0.0,0.0
1971-01-06,37.42,1.647,0.0,0.0
1971-01-07,37.39,1.69,0.0,0.0
1971-01-08,37.5,1.691,0.0,0.0
1971-01-11,37.75,1.709,0.0,0.0
1971-01-12,37.95,1.697,0.0,0.0
1971-01-13,38.03,1.701,0.0,0.0
1971-01-14,37.95,1.684,0.0,0.0
1971-01-15,38.1,1.681,0.0,0.0
1971-01-18,38.05,1.629,0.0,0.0
1971-01-19,37.9,1.591,0.0,0.0
1971-01-20,38.13,1.58,0.0,0.0
1971-01-21,38.08,1.576,0.0,0.0
1971-01-22,37.94,1.562,0.0,0.0
1971-01-25,38.05,1.586,0.0,0.0
1971-01-26,38.15,1.614,0.0,0.0
1971-01-27,38.05,1.563,0.0,0.0
1971-01-28,38.05,1.586,0.0,0.0
1971-01-29,38.05,1.593,0.0,0.0
1971-02-01,38.18,1.594,0.0,0.0
1971-02-02,38.5,1.609,0.0,0.0
1971-02-03,38.93,1.62,0.0,0.0
1971-02-04,38.46,1.617,0.0,0.0
1971-02-05,38.41,1.605,0.0,0.0
1971-02-08,38.7,1.613,0.0,0.0
1971-02-09,38.85,1.581,0.0,0.0
1971-02-10,38.85,1.578,0.0,0.0
1971-02-11,38.95,1.594,0.0,0.0
1971-02-12,38.85,1.59,0.0,0.0
1971-02-15,38.95,1.584,0.0,0.0
1971-02-16,38.95,1.584,0.0,0.0
1971-02-17,38.88,1.592,0.0,0.0
1971-02-18,38.84,1.596,0.0,0.0
1971-02-19,38.73,1.601,0.0,0.0
1971-02-22,38.75,1.604,0.0,0.0
1971-02-23,38.79,1.597,0.0,0.0
1971-02-24,38.75,1.588,0.0,0.0
1971-02-25,38.78,1.575,0.0,0.0
1971-02-26,38.8,1.587,0.0,0.0
1971-03-01,38.69,1.599,0.0,0.0
1971-03-02,38.71,1.628,0.0,0.0
1971-03-03,38.81,1.614,0.0,0.0
1971-03-04,38.75,1.615,0.0,0.0
1971-03-05,38.75,1.637,0.0,0.0
1971-03-08,38.79,1.657,0.0,0.0
1971-03-09,38.81,1.662,0.0,0.0
1971-03-10,38.85,1.667,0.0,0.0
1971-03-11,39.0,1.661,0.0,0.0
1971-03-12,39.04,1.657,0.0,0.0
1971-03-15,39.0,1.657,0.0,0.0
1971-03-16,38.9,1.678,0.0,0.0
1971-03-17,38.93,1.676,0.0,0.0
1971-03-18,39.0,1.672,0.0,0.0
1971-03-19,38.95,1.669,0.0,0.0
1971-03-22,38.96,1.672,0.0,0.0
1971-03-23,38.95,1.679,0.0,0.0
1971-03-24,38.89,1.664,0.0,0.0
1971-03-25,38.93,1.664,0.0,0.0
1971-03-26,38.88,1.688,0.0,0.0
1971-03-29,38.78,1.691,0.0,0.0
1971-03-30,38.8,1.69,0.0,0.0
1971-03-31,38.88,1.686,0.0,0.0
1971-04-01,38.9,1.713,0.0,0.0
1971-04-02,38.88,1.711,0.0,0.0
1971-04-05,38.89,1.739,0.0,0.0
1971-04-06,38.85,1.727,0.0,0.0
1971-04-07,38.9,1.735,0.0,0.0
1971-04-08,38.98,1.754,0.0,0.0
1971-04-13,38.95,1.747,0.0,0.0
1971-04-14,38.9,1.728,0.0,0.0
1971-04-15,38.91,1.734,0.0,0.0
1971-04-16,38.95,1.71,0.0,0.0
1971-04-19,38.95,1.71,0.0,0.0
1971-04-20,38.91,1.725,0.0,0.0
1971-04-21,38.9,1.74,0.0,0.0
1971-04-22,39.15,1.737,0.0,0.0
1971-04-23,39.05,1.722,0.0,0.0
1971-04-26,38.9,1.722,0.0,0.0
1971-04-27,38.95,1.672,0.0,0.0
1971-04-28,39.23,1.689,0.0,0.0
1971-04-29,39.45,1.703,0.0,0.0
1971-04-30,39.7,1.689,0.0,0.0
1971-05-03,39.43,1.679,0.0,0.0
1971-05-04,39.65,1.656,0.0,0.0
1971-05-05,40.1,1.694,0.0,0.0
1971-05-06,40.3,1.69,0.0,0.0
1971-05-07,39.78,1.686,0.0,0.0
1971-05-10,39.84,1.671,0.0,0.0
1971-05-11,40.2,1.677,0.0,0.0
1971-05-12,40.45,1.669,0.0,0.0
1971-05-13,40.8,1.681,0.0,0.0
1971-05-14,41.2,1.7,0.0,0.0
1971-05-17,40.7,1.676,0.0,0.0
1971-05-18,40.9,1.684,0.0,0.0
1971-05-19,40.6,1.677,0.0,0.0
1971-05-20,41.15,1.672,0.0,0.0
1971-05-21,40.98,1.657,0.0,0.0
1971-05-24,40.78,1.606,0.0,0.0
1971-05-25,41.03,1.635,0.0,0.0
1971-05-26,40.9,1.609,0.0,0.0
1971-05-27,40.7,1.604,0.0,0.0
1971-05-28,40.84,1.601,0.0,0.0
1971-06-01,40.84,1.613,0.0,0.0
1971-06-02,40.6,1.59,0.0,0.0
1971-06-03,40.6,1.587,0.0,0.0
1971-06-04,40.6,1.587,0.0,0.0
1971-06-07,40.45,1.585,0.0,0.0
1971-06-08,40.18,1.582,0.0,0.0
1971-06-09,39.93,1.631,0.0,0.0
1971-06-10,39.75,1.609,0.0,0.0
1971-06-11,39.6,1.614,0.0,0.0
1971-06-14,39.55,1.623,0.0,0.0
1971-06-15,39.59,1.615,0.0,0.0
1971-06-16,39.98,1.63,0.0,0.0
1971-06-17,39.84,1.643,0.0,0.0
1971-06-18,39.95,1.628,0.0,0.0
1971-06-21,39.95,1.609,0.0,0.0
1971-06-22,40.13,1.584,0.0,0.0
1971-06-23,40.3,1.604,0.0,0.0
1971-06-24,40.38,1.589,0.0,0.0
1971-06-25,40.1,1.599,0.0,0.0
1971-06-28,39.95,1.599,0.0,0.0
1971-06-29,39.9,1.582,0.0,0.0
1971-06-30,40.1,1.575,0.0,0.0
1971-07-01,40.24,1.601,0.0,0.0
1971-07-02,40.38,1.602,0.0,0.0
1971-07-05,40.3,1.582,0.0,0.0
1971-07-06,40.3,1.589,0.0,0.0
1971-07-07,40.25,1.579,0.0,0.0
1971-07-08,40.28,1.589,0.0,0.0
1971-07-09,40.24,1.592,0.0,0.0
1971-07-12,40.38,1.587,0.0,0.0
1971-07-13,40.31,1.56,0.0,0.0
1971-07-14,40.35,1.577,0.0,0.0
1971-07-15,40.43,1.562,0.0,0.0
1971-07-16,40.74,1.555,0.0,0.0
1971-07-19,41.0,1.56,0.0,0.0
1971-07-20,40.9,1.543,0.0,0.0
1971-07-21,41.16,1.543,0.0,0.0
1971-07-22,41.7,1.558,0.0,0.0
1971-07-23,41.63,1.565,0.0,0.0
1971-07-26,41.75,1.558,0.0,0.0
1971-07-27,41.9,1.55,0.0,0.0
1971-07-28,42.05,1.557,0.0,0.0
1971-07-29,42.28,1.596,0.0,0.0
1971-07-30,42.4,1.592,0.0,0.0
1971-08-02,42.35,1.582,0.0,0.0
1971-08-03,42.25,1.608,0.0,0.0
1971-08-04,42.5,1.626,0.0,0.0
1971-08-05,42.75,1.621,0.0,0.0
1971-08-06,42.56,1.599,0.0,0.0
1971-08-09,43.94,1.609,0.0,0.0
1971-08-10,43.25,1.609,0.0,0.0
1971-08-11,42.85,1.575,0.0,0.0
1971-08-12,43.25,1.592,0.0,0.0
1971-08-13,43.0,1.592,0.0,0.0
1971-08-16,0.0,0.0,0.0,0.0
1971-08-17,43.05,0.0,0.0,0.0
1971-08-18,43.15,0.0,0.0,0.0
1971-08-19,43.3,0.0,0.0,0.0
1971-08-20,43.3,0.0,0.0,0.0
1971-08-23,43.3,1.593,0.0,0.0
1971-08-24,43.2,1.572,0.0,0.0
1971-08-25,42.78,1.578,0.0,0.0
1971-08-26,42.0,1.567,0.0,0.0
1971-08-27,41.13,1.564,0.0,0.0
1971-08-31,40.65,1.502,0.0,0.0
1971-09-01,41.1,1.484,0.0,0.0
1971-09-02,41.38,1.502,0.0,0.0
1971-09-03,41.7,1.491,0.0,0.0
1971-09-06,41.73,1.472,0.0,0.0
1971-09-07,41.65,1.442,0.0,0.0
1971-09-08,41.4,1.372,0.0,0.0
1971-09-09,41.75,1.419,0.0,0.0
1971-09-10,41.65,1.385,0.0,0.0
1971-09-13,41.62,1.373,0.0,0.0
1971-09-14,41.79,1.392,0.0,0.0
1971-09-15,41.95,1.411,0.0,0.0
1971-09-16,42.24,1.398,0.0,0.0
1971-09-17,42.05,1.418,0.0,0.0
1971-09-20,42.3,1.416,0.0,0.0
1971-09-21,42.31,1.423,0.0,0.0
1971-09-22,42.2,1.401,0.0,0.0
1971-09-23,42.24,1.398,0.0,0.0
1971-09-24,42.5,1.405,0.0,0.0
1971-09-27,42.58,1.4,0.0,0.0
1971-09-28,43.15,1.387,0.0,0.0
1971-09-29,42.6,1.392,0.0,0.0
1971-09-30,42.6,1.376,0.0,0.0
1971-10-01,42.4,1.38,0.0,0.0
1971-10-04,42.53,1.378,0.0,0.0
1971-10-05,42.43,1.334,0.0,0.0
1971-10-06,42.45,1.343,0.0,0.0
1971-10-07,42.55,1.349,0.0,0.0
1971-10-08,42.45,1.341,0.0,0.0
1971-10-11,42.51,1.296,0.0,0.0
1971-10-12,42.51,1.315,0.0,0.0
1971-10-13,42.7,1.305,0.0,0.0
1971-10-14,42.63,1.319,0.0,0.0
1971-10-15,42.55,1.319,0.0,0.0
1971-10-18,42.56,1.344,0.0,0.0
1971-10-19,42.58,1.337,0.0,0.0
1971-10-20,42.53,1.308,0.0,0.0
1971-10-21,42.48,1.293,0.0,0.0
1971-10-22,42.48,1.306,0.0,0.0
1971-10-25,42.53,1.309,0.0,0.0
1971-10-26,42.5,1.319,0.0,0.0
1971-10-27,42.48,1.33,0.0,0.0
1971-10-28,42.45,1.294,0.0,0.0
1971-10-29,42.34,1.307,0.0,0.0
1971-11-01,42.15,1.293,0.0,0.0
1971-11-02,42.33,1.272,0.0,0.0
1971-11-03,42.2,1.272,0.0,0.0
1971-11-04,42.2,1.294,0.0,0.0
1971-11-05,42.33,1.284,0.0,0.0
1971-11-08,42.4,1.299,0.0,0.0
1971-11-09,42.52,1.316,0.0,0.0
1971-11-10,42.63,1.306,0.0,0.0
1971-11-11,42.61,1.309,0.0,0.0
1971-11-12,42.7,1.329,0.0,0.0
1971-11-15,42.85,1.317,0.0,0.0
1971-11-16,42.8,1.336,0.0,0.0
1971-11-17,42.84,1.324,0.0,0.0
1971-11-18,43.13,1.327,0.0,0.0
1971-11-19,43.1,1.317,0.0,0.0
1971-11-22,43.25,1.312,0.0,0.0
1971-11-23,43.26,1.327,0.0,0.0
1971-11-24,43.42,1.314,0.0,0.0
1971-11-25,43.53,1.317,0.0,0.0
1971-11-26,43.4,1.314,0.0,0.0
1971-11-29,43.66,1.327,0.0,0.0
1971-11-30,43.6,1.332,0.0,0.0
1971-12-01,43.54,1.324,0.0,0.0
1971-12-02,43.75,1.352,0.0,0.0
1971-12-03,43.8,1.349,0.0,0.0
1971-12-06,43.98,1.4,0.0,0.0
1971-12-07,43.8,1.371,0.0,0.0
1971-12-08,43.45,1.38,0.0,0.0
1971-12-09,43.65,1.395,0.0,0.0
1971-12-10,43.69,1.415,0.0,0.0
1971-12-13,43.63,1.4,0.0,0.0
1971-12-14,43.65,1.39,0.0,0.0
1971-12-15,43.58,1.394,0.0,0.0
1971-12-16,43.18,1.411,0.0,0.0
1971-12-17,42.75,1.426,0.0,0.0
1971-12-20,42.72,0.0,0.0,0.0
1971-12-21,43.13,1.392,0.0,0.0
1971-12-22,43.35,1.393,0.0,0.0
1971-12-23,43.43,1.391,0.0,0.0
1971-12-24,0.0,1.394,0.0,0.0
1971-12-28,43.39,1.365,0.0,0.0
1971-12-29,43.55,1.358,0.0,0.0
1971-12-30,43.55,1.383,0.0,0.0
1971-12-31,43.63,1.371,0.0,0.0
1972-01-03,44.0,1.374,0.0,0.0
1972-01-04,44.38,1.393,0.0,0.0
1972-01-05,44.53,1.418,0.0,0.0
1972-01-06,45.25,1.406,0.0,0.0
1972-01-07,45.85,1.439,0.0,0.0
1972-01-10,45.75,1.438,0.0,0.0
1972-01-11,45.25,1.479,0.0,0.0
1972-01-12,45.29,1.456,0.0,0.0
1972-01-13,45.43,1.47,0.0,0.0
1972-01-14,45.93,1.453,0.0,0.0
1972-01-17,46.18,1.504,0.0,0.0
1972-01-18,45.85,1.499,0.0,0.0
1972-01-19,45.88,1.507,0.0,0.0
1972-01-20,45.9,1.488,0.0,0.0
1972-01-21,45.9,1.49,0.0,0.0
1972-01-24,46.0,1.487,0.0,0.0
1972-01-25,46.13,1.463,0.0,0.0
1972-01-26,46.2,1.464,0.0,0.0
1972-01-27,46.6,1.471,0.0,0.0
1972-01-28,47.35,1.521,0.0,0.0
1972-01-31,47.15,1.499,0.0,0.0
1972-02-01,48.1,1.533,0.0,0.0
1972-02-02,49.25,1.548,0.0,0.0
1972-02-03,48.0,1.515,0.0,0.0
1972-02-04,47.0,1.523,0.0,0.0
1972-02-07,47.58,1.538,0.0,0.0
1972-02-08,48.1,1.532,0.0,0.0
1972-02-09,48.1,1.515,0.0,0.0
1972-02-10,48.45,1.533,0.0,0.0
1972-02-11,48.25,1.529,0.0,0.0
1972-02-14,47.85,1.486,0.0,0.0
1972-02-15,47.95,1.493,0.0,0.0
1972-02-16,48.25,1.49,0.0,0.0
1972-02-17,48.33,1.496,0.0,0.0
1972-02-18,48.4,1.498,0.0,0.0
1972-02-21,48.65,1.494,0.0,0.0
1972-02-22,48.65,1.495,0.0,0.0
1972-02-23,48.65,1.483,0.0,0.0
1972-02-24,48.85,1.483,0.0,0.0
1972-02-25,48.48,1.488,0.0,0.0
1972-02-28,48.45,1.468,0.0,0.0
1972-02-29,48.2,1.47,0.0,0.0
1972-03-01,48.03,1.475,0.0,0.0
1972-03-02,48.23,1.501,0.0,0.0
1972-03-03,48.08,1.499,0.0,0.0
1972-03-06,48.25,1.521,0.0,0.0
1972-03-07,48.28,1.538,0.0,0.0
1972-03-08,48.13,1.525,0.0,0.0
1972-03-09,48.45,1.539,0.0,0.0
1972-03-10,48.4,1.536,0.0,0.0
1972-03-13,48.46,1.542,0.0,0.0
1972-03-14,48.41,1.537,0.0,0.0
1972-03-15,48.38,1.522,0.0,0.0
1972-03-16,48.4,1.524,0.0,0.0
1972-03-17,48.38,1.513,0.0,0.0
1972-03-20,48.38,1.523,0.0,0.0
1972-03-21,48.43,1.537,0.0,0.0
1972-03-22,48.38,1.548,0.0,0.0
1972-03-23,48.4,1.533,0.0,0.0
1972-03-24,48.35,1.528,0.0,0.0
1972-03-27,48.34,1.52,0.0,0.0
1972-03-28,48.3,1.541,0.0,0.0
1972-03-29,48.4,1.563,0.0,0.0
1972-03-30,48.38,1.562,0.0,0.0
1972-04-04,48.41,1.598,0.0,0.0
1972-04-05,48.4,1.588,0.0,0.0
1972-04-06,48.29,1.573,0.0,0.0
1972-04-07,48.35,1.583,0.0,0.0
1972-04-10,48.38,1.591,0.0,0.0
1972-04-11,48.53,1.577,0.0,0.0
1972-04-12,48.93,1.581,0.0,0.0
1972-04-13,48.95,1.579,0.0,0.0
1972-04-14,49.35,1.549,0.0,0.0
1972-04-17,49.43,1.557,0.0,0.0
1972-04-18,49.45,1.562,0.0,0.0
1972-04-19,49.4,1.548,0.0,0.0
1972-04-20,49.4,1.542,0.0,0.0
1972-04-21,49.35,1.551,0.0,0.0
1972-04-24,49.38,1.555,0.0,0.0
1972-04-25,49.28,1.551,0.0,0.0
1972-04-26,49.28,1.548,0.0,0.0
1972-04-27,49.45,1.566,0.0,0.0
1972-04-28,49.6,1.571,0.0,0.0
1972-05-01,50.35,1.601,0.0,0.0
1972-05-02,50.38,1.59,0.0,0.0
1972-05-03,50.45,1.577,0.0,0.0
1972-05-04,50.4,1.58,0.0,0.0
1972-05-05,51.05,1.587,0.0,0.0
1972-05-08,52.08,1.591,0.0,0.0
1972-05-09,53.7,1.604,0.0,0.0
1972-05-10,53.1,1.593,0.0,0.0
1972-05-11,53.0,1.582,0.0,0.0
1972-05-12,52.9,1.578,0.0,0.0
1972-05-15,53.1,1.583,0.0,0.0
1972-05-16,54.6,1.59,0.0,0.0
1972-05-17,57.75,1.599,0.0,0.0
1972-05-18,56.9,1.593,0.0,0.0
1972-05-19,57.05,1.581,0.0,0.0
1972-05-22,57.35,1.594,0.0,0.0
1972-05-23,57.45,1.583,0.0,0.0
1972-05-24,57.05,1.564,0.0,0.0
1972-05-25,57.0,1.561,0.0,0.0
1972-05-26,57.95,1.572,0.0,0.0
1972-05-30,58.55,1.569,0.0,0.0
1972-05-31,59.45,1.55,0.0,0.0
1972-06-01,59.23,1.537,0.0,0.0
1972-06-02,59.4,1.556,0.0,0.0
1972-06-05,59.5,1.551,0.0,0.0
1972-06-06,61.5,1.563,0.0,0.0
1972-06-07,64.85,1.576,0.0,0.0
1972-06-08,64.5,1.57,0.0,0.0
1972-06-09,62.5,1.572,0.0,0.0
1972-06-12,61.2,1.566,0.0,0.0
1972-06-13,61.6,1.578,0.0,0.0
1972-06-14,61.4,1.578,0.0,0.0
1972-06-15,61.05,1.59,0.0,0.0
1972-06-16,61.5,1.588,0.0,0.0
1972-06-19,61.2,1.581,0.0,0.0
1972-06-20,61.15,1.572,0.0,0.0
1972-06-21,61.25,1.558,0.0,0.0
1972-06-22,61.75,1.565,0.0,0.0
1972-06-23,63.1,0.0,0.0,0.0
1972-06-26,63.4,0.0,0.0,0.0
1972-06-27,62.8,1.575,0.0,0.0
1972-06-28,64.0,1.573,0.0,0.0
1972-06-29,64.5,1.551,0.0,0.0
1972-06-30,64.65,1.562,0.0,0.0
1972-07-03,65.5,1.564,0.0,0.0
1972-07-04,65.0,1.555,0.0,0.0
1972-07-05,66.0,1.557,0.0,0.0
1972-07-06,66.0,1.606,0.0,0.0
1972-07-07,65.3,1.68,0.0,0.0
1972-07-10,65.6,1.695,0.0,0.0
1972-07-11,65.2,1.682,0.0,0.0
1972-07-12,65.1,1.696,0.0,0.0
1972-07-13,64.9,1.75,0.0,0.0
1972-07-14,65.0,1.76,0.0,0.0
1972-07-17,65.5,1.766,0.0,0.0
1972-07-18,65.45,1.782,0.0,0.0
1972-07-19,64.85,1.75,0.0,0.0
1972-07-20,65.3,1.782,0.0,0.0
1972-07-21,65.0,1.741,0.0,0.0
1972-07-24,65.2,1.759,0.0,0.0
1972-07-25,65.53,1.779,0.0,0.0
1972-07-26,65.75,1.764,0.0,0.0
1972-07-27,66.3,1.745,0.0,0.0
1972-07-28,68.2,1.839,0.0,0.0
1972-07-31,68.3,1.828,0.0,0.0
1972-08-01,69.3,1.794,0.0,0.0
1972-08-02,70.0,1.834,0.0,0.0
1972-08-03,69.0,1.81,0.0,0.0
1972-08-04,68.5,1.811,0.0,0.0
1972-08-07,67.5,1.821,0.0,0.0
1972-08-08,66.1,1.814,0.0,0.0
1972-08-09,65.15,1.789,0.0,0.0
1972-08-10,66.75,1.82,0.0,0.0
1972-08-11,65.7,1.817,0.0,0.0
1972-08-14,65.7,1.793,0.0,0.0
1972-08-15,65.75,1.811,0.0,0.0
1972-08-16,66.5,1.817,0.0,0.0
1972-08-17,66.43,1.817,0.0,0.0
1972-08-18,66.6,1.838,0.0,0.0
1972-08-21,66.8,1.843,0.0,0.0
1972-08-22,67.0,1.837,0.0,0.0
1972-08-23,67.05,1.882,0.0,0.0
1972-08-24,67.35,1.901,0.0,0.0
1972-08-25,67.13,1.879,0.0,0.0
1972-08-29,66.68,1.88,0.0,0.0
1972-08-30,66.9,1.904,0.0,0.0
1972-08-31,66.88,1.908,0.0,0.0
1972-09-01,66.85,1.897,0.0,0.0
1972-09-04,66.85,1.895,0.0,0.0
1972-09-05,66.95,1.912,0.0,0.0
1972-09-06,67.0,1.898,0.0,0.0
1972-09-07,67.1,1.859,0.0,0.0
1972-09-08,67.1,1.865,0.0,0.0
1972-09-11,67.25,1.832,0.0,0.0
1972-09-12,66.85,1.793,0.0,0.0
1972-09-13,67.0,1.783,0.0,0.0
1972-09-14,66.83,1.803,0.0,0.0
1972-09-15,65.5,1.777,0.0,0.0
1972-09-18,61.25,1.703,0.0,0.0
1972-09-19,64.25,1.688,0.0,0.0
1972-09-20,65.0,1.704,0.0,0.0
1972-09-21,65.25,1.713,0.0,0.0
1972-09-22,63.9,1.717,0.0,0.0
1972-09-25,63.5,1.69,0.0,0.0
1972-09-26,63.95,1.687,0.0,0.0
1972-09-27,63.8,1.693,0.0,0.0
1972-09-28,64.4,1.751,0.0,0.0
1972-09-29,64.2,1.739,0.0,0.0
1972-10-02,64.15,1.741,0.0,0.0
1972-10-03,64.1,1.764,0.0,0.0
1972-10-04,65.2,1.784,0.0,0.0
1972-10-05,65.6,1.772,0.0,0.0
